year,round,date,constructorId,driverId,time,milliseconds,status,estPosition,estPoints,win,score
2011,18,2011-11-13,mercedes,michael_schumacher,+1:15.964,5907850.0,finished,7,6,0.0,1933.350846267767
2011,18,2011-11-13,williams,barrichello,\N,,+1 lap,12,0,1.0,1857.0222112845981
2011,19,2011-11-27,mclaren,button,+27.638,5565102.0,finished,3,15,1.0,2084.769863958972
2011,19,2011-11-27,ferrari,alonso,+35.048,5572512.0,finished,4,12,1.0,2138.0828048044245
2011,19,2011-11-27,williams,barrichello,\N,,+1 lap,14,0,1.0,1865.384592539996
2011,19,2011-11-27,mercedes,michael_schumacher,\N,,+1 lap,15,0,0.0,1920.639912288024
2011,19,2011-11-27,mclaren,hamilton,\N,,gearbox,22,0,0.0,2026.8146879021372
2012,1,2012-03-18,mclaren,button,1:34:09.565,5649565.0,finished,1,25,1.0,2099.7688235156616
2012,1,2012-03-18,mclaren,hamilton,+4.075,5653640.0,finished,3,15,0.0,2015.8157283454477
2012,1,2012-03-18,ferrari,alonso,+21.565,5671130.0,finished,5,10,1.0,2145.66061743111
2012,1,2012-03-18,mercedes,michael_schumacher,\N,,gearbox,20,0,0.0,1911.6129696576
2012,2,2012-03-25,ferrari,alonso,2:44:51.812,9891812.0,finished,1,25,1.0,2152.9752479510257
2012,2,2012-03-25,mclaren,hamilton,+14.591,9906403.0,finished,3,15,1.0,2040.7993840378738
2012,2,2012-03-25,mercedes,michael_schumacher,+49.996,9941808.0,finished,10,1,1.0,1937.7752433928745
2012,2,2012-03-25,mclaren,button,+1:19.719,9971531.0,finished,14,0,0.0,2078.7851678232355
2012,3,2012-04-15,mclaren,button,+20.626,5807555.0,finished,2,18,1.0,2094.650955166738
2012,3,2012-04-15,mclaren,hamilton,+26.012,5812941.0,finished,3,15,0.0,2028.9335966943706
2012,3,2012-04-15,ferrari,alonso,+37.256,5824185.0,finished,9,2,1.0,2160.055192694436
2012,3,2012-04-15,mercedes,michael_schumacher,\N,,wheel nut,24,0,0.0,1925.24915558563
2012,4,2012-04-22,ferrari,alonso,+57.803,5768793.0,finished,7,6,1.0,2165.924808289737
2012,4,2012-04-22,mclaren,hamilton,+58.984,5769974.0,finished,8,4,1.0,2052.885361184635
2012,4,2012-04-22,mercedes,michael_schumacher,+1:11.490,5782480.0,finished,10,1,0.0,1914.7396249503604
2012,4,2012-04-22,mclaren,button,\N,,exhaust,18,0,0.0,2074.6991906764742
2012,5,2012-05-13,ferrari,alonso,+3.195,5952340.0,finished,2,18,1.0,2172.64298785988
2012,5,2012-05-13,mclaren,hamilton,+1:18.140,6027285.0,finished,8,4,1.0,2072.8883263549756
2012,5,2012-05-13,mclaren,button,+1:25.246,6034391.0,finished,9,2,0.0,2058.6962255061335
2012,5,2012-05-13,mercedes,michael_schumacher,\N,,collision,24,0,0.0,1905.1998382512306
2012,6,2012-05-27,ferrari,alonso,+0.947,6367504.0,finished,3,15,1.0,2177.795048422433
2012,6,2012-05-27,mclaren,hamilton,+4.101,6370658.0,finished,5,10,1.0,2092.017759790155
2012,6,2012-05-27,mclaren,button,\N,,collision,16,0,0.0,2043.566792070954
2012,6,2012-05-27,mercedes,michael_schumacher,\N,,fuel pressure,19,0,0.0,1896.802325836576
2012,7,2012-06-10,mclaren,hamilton,1:32:29.586,5549586.0,finished,1,25,1.0,2109.0765774731085
2012,7,2012-06-10,ferrari,alonso,+13.411,5562997.0,finished,5,10,1.0,2183.8637752280183
2012,7,2012-06-10,mclaren,button,\N,,+1 lap,16,0,0.0,2030.5079743880005
2012,7,2012-06-10,mercedes,michael_schumacher,\N,,rear wing,22,0,0.0,1889.3553345563525
2012,8,2012-06-24,ferrari,alonso,1:44:16.649,6256649.0,finished,1,25,1.0,2190.1594317846725
2012,8,2012-06-24,mercedes,michael_schumacher,+12.639,6269288.0,finished,3,15,1.0,1917.3133933087986
2012,8,2012-06-24,mclaren,button,+24.653,6281302.0,finished,8,4,1.0,2055.1911954898414
2012,8,2012-06-24,mclaren,hamilton,\N,,collision,19,0,0.0,2088.3933563712676
2012,9,2012-07-08,ferrari,alonso,+3.060,5114348.0,finished,2,18,1.0,2194.718478041951
2012,9,2012-07-08,mercedes,michael_schumacher,+29.153,5140441.0,finished,7,6,1.0,1944.3218029741877
2012,9,2012-07-08,mclaren,hamilton,+36.463,5147751.0,finished,8,4,1.0,2105.5656301067443
2012,9,2012-07-08,mclaren,button,+44.444,5155732.0,finished,10,1,0.0,2042.0189217543646
2012,10,2012-07-22,ferrari,alonso,1:31:05.862,5465862.0,finished,1,25,1.0,2200.7997644839857
2012,10,2012-07-22,mclaren,button,+6.949,5472811.0,finished,2,18,1.0,2065.8452787690585
2012,10,2012-07-22,mercedes,michael_schumacher,+28.970,5494832.0,finished,7,6,1.0,1968.0848269239575
2012,10,2012-07-22,mclaren,hamilton,\N,,puncture,24,0,0.0,2085.7392730920506
2012,11,2012-07-29,mclaren,hamilton,1:41:05.503,6065503.0,finished,1,25,1.0,2103.550407537534
2012,11,2012-07-29,ferrari,alonso,+26.653,6092156.0,finished,5,10,1.0,2206.0957440819775
2012,11,2012-07-29,mclaren,button,+30.243,6095746.0,finished,6,8,0.0,2052.034144323575
2012,11,2012-07-29,mercedes,michael_schumacher,\N,,+11 laps,24,0,0.0,1953.8504236184376
2012,12,2012-09-02,mclaren,button,1:29:08.530,5348530.0,finished,1,25,1.0,2075.156781935946
2012,12,2012-09-02,mercedes,michael_schumacher,+53.374,5401904.0,finished,7,6,1.0,1977.5488329783557
2012,12,2012-09-02,ferrari,alonso,\N,,collision,22,0,0.0,2175.9672231642844
2012,12,2012-09-02,mclaren,hamilton,\N,,collision,23,0,0.0,2084.427769925163
2012,13,2012-09-09,mclaren,hamilton,1:19:41.221,4781221.0,finished,1,25,1.0,2103.858750302229
2012,13,2012-09-09,ferrari,alonso,+20.594,4801815.0,finished,3,15,1.0,2181.1438970240956
2012,13,2012-09-09,mercedes,michael_schumacher,+31.259,4812480.0,finished,6,8,1.0,1996.9346202895217
2012,13,2012-09-09,mclaren,button,\N,,fuel pressure,23,0,0.0,2059.72580155888
2012,14,2012-09-23,mclaren,button,+8.959,7235103.0,finished,2,18,1.0,2082.410047840704
2012,14,2012-09-23,ferrari,alonso,+15.227,7241371.0,finished,3,15,1.0,2187.1280486495616
2012,14,2012-09-23,mercedes,michael_schumacher,\N,,collision,21,0,0.0,1979.9028119908915
2012,14,2012-09-23,mclaren,hamilton,\N,,gearbox,24,0,0.0,2085.174504020405
2012,15,2012-10-07,mclaren,button,+25.098,5361340.0,finished,4,12,1.0,2100.761603536933
2012,15,2012-10-07,mclaren,hamilton,+46.490,5382732.0,finished,5,10,0.0,2070.822948324176
2012,15,2012-10-07,mercedes,michael_schumacher,+67.769,5404011.0,finished,11,0,1.0,1999.2038830298345
2012,15,2012-10-07,ferrari,alonso,\N,,collision,23,0,0.0,2157.8006377483403
2012,16,2012-10-14,ferrari,alonso,+13.944,5802595.0,finished,3,15,1.0,2164.133805027763
2012,16,2012-10-14,mclaren,hamilton,+79.692,5868343.0,finished,10,1,1.0,2092.6532032840746
2012,16,2012-10-14,mercedes,michael_schumacher,+89.241,5877892.0,finished,13,0,1.0,2016.3839022231143
2012,16,2012-10-14,mclaren,button,\N,,collision,24,0,0.0,2082.9313485770344
2012,17,2012-10-28,ferrari,alonso,+9.437,5480181.0,finished,2,18,1.0,2170.781494823273
2012,17,2012-10-28,mclaren,hamilton,+13.909,5484653.0,finished,4,12,1.0,2110.2383543467067
2012,17,2012-10-28,mclaren,button,+26.266,5497010.0,finished,5,10,0.0,2069.3461975144023
2012,17,2012-10-28,mercedes,michael_schumacher,\N,,retired,22,0,0.0,1999.7239471212692
2012,18,2012-11-04,ferrari,alonso,+0.852,6359519.0,finished,2,18,1.0,2177.4232804336734
2012,18,2012-11-04,mclaren,button,+7.787,6366454.0,finished,4,12,1.0,2091.8366581514824
2012,18,2012-11-04,mercedes,michael_schumacher,+28.075,6386742.0,finished,11,0,1.0,2017.3306784523875
2012,18,2012-11-04,mclaren,hamilton,\N,,electrical,21,0,0.0,2091.7478937096266
2012,19,2012-11-18,mclaren,hamilton,1:35:55.269,5755269.0,finished,1,25,1.0,2110.610486904708
2012,19,2012-11-18,ferrari,alonso,+39.229,5794498.0,finished,3,15,1.0,2183.063578669036
2012,19,2012-11-18,mclaren,button,+56.432,5811701.0,finished,5,10,0.0,2076.974064956401
2012,19,2012-11-18,mercedes,michael_schumacher,\N,,+1 lap,16,0,0.0,2001.0366688762986
2012,20,2012-11-25,mclaren,button,1:45:22.656,6322656.0,finished,1,25,1.0,2099.028022005069
2012,20,2012-11-25,ferrari,alonso,+2.754,6325410.0,finished,2,18,1.0,2188.4965809590044
2012,20,2012-11-25,mercedes,michael_schumacher,+11.907,6334563.0,finished,7,6,1.0,2020.9733312770302
2012,20,2012-11-25,mclaren,hamilton,\N,,collision,20,0,0.0,2092.5565298560405
2013,1,2013-03-17,ferrari,alonso,+12.451,5415676.0,finished,2,18,1.0,2193.997039135439
2013,1,2013-03-17,mercedes,hamilton,+45.561,5448786.0,finished,5,10,1.0,2106.255071552065
2013,1,2013-03-17,mclaren,button,+1:21.630,5484855.0,finished,9,2,1.0,2104.28988927744
2013,2,2013-03-24,mercedes,hamilton,+12.181,5948862.0,finished,3,15,1.0,2117.0065296571634
2013,2,2013-03-24,mclaren,button,\N,,withdrew,17,0,0.0,2073.4924446858563
2013,2,2013-03-24,ferrari,alonso,\N,,collision,22,0,0.0,2164.9502636196657
2013,3,2013-04-14,ferrari,alonso,1:36:26.945,5786945.0,finished,1,25,1.0,2172.483213864819
2013,3,2013-04-14,mercedes,hamilton,+12.322,5799267.0,finished,3,15,1.0,2128.722096165189
2013,3,2013-04-14,mclaren,button,+35.285,5822230.0,finished,5,10,1.0,2079.434238457486
2013,4,2013-04-21,mercedes,hamilton,+35.230,5795728.0,finished,5,10,1.0,2138.9317069010294
2013,4,2013-04-21,ferrari,alonso,+37.574,5798072.0,finished,8,4,1.0,2180.6671611258434
2013,4,2013-04-21,mclaren,button,+46.631,5807129.0,finished,10,1,0.0,2049.7130006610982
2013,5,2013-05-12,ferrari,alonso,1:39:16.596,5956596.0,finished,1,25,1.0,2187.0178010691757
2013,5,2013-05-12,mclaren,button,+1:19.506,6036102.0,finished,8,4,1.0,2055.26108710705
2013,5,2013-05-12,mercedes,hamilton,\N,,+1 lap,12,0,0.0,2113.1520667773084
2013,6,2013-05-26,mercedes,hamilton,+13.894,8285950.0,finished,4,12,0.0,2091.084940509447
2013,6,2013-05-26,mclaren,button,+23.103,8295159.0,finished,6,8,1.0,2062.00285397414
2013,6,2013-05-26,ferrari,alonso,+26.734,8298790.0,finished,7,6,1.0,2194.6478961426315
2013,7,2013-06-09,ferrari,alonso,+14.408,5543551.0,finished,2,18,1.0,2201.281730695731
2013,7,2013-06-09,mercedes,hamilton,+15.942,5545085.0,finished,3,15,1.0,2104.635190798409
2013,7,2013-06-09,mclaren,button,\N,,+1 lap,12,0,0.0,2034.5675677897875
2013,8,2013-06-30,ferrari,alonso,+7.124,5586580.0,finished,3,15,1.0,2207.0434957578573
2013,8,2013-06-30,mercedes,hamilton,+7.756,5587212.0,finished,4,12,0.0,2083.8315306301383
2013,8,2013-06-30,mclaren,button,+25.969,5605425.0,finished,13,0,1.0,2040.420872095117
2013,9,2013-07-07,ferrari,alonso,+7.721,6082432.0,finished,4,12,1.0,2214.036193326548
2013,9,2013-07-07,mercedes,hamilton,+26.927,6101638.0,finished,5,10,1.0,2099.600574114981
2013,9,2013-07-07,mclaren,button,+27.996,6102707.0,finished,6,8,1.0,2046.7448225648313
2013,10,2013-07-28,mercedes,hamilton,1:42:29.445,6149445.0,finished,1,25,1.0,2114.4719431309404
2013,10,2013-07-28,ferrari,alonso,+31.411,6180856.0,finished,5,10,1.0,2219.6844986153988
2013,10,2013-07-28,mclaren,button,+53.819,6203264.0,finished,7,6,1.0,2053.1925401833823
2013,11,2013-08-25,ferrari,alonso,+16.869,5039065.0,finished,2,18,1.0,2225.3362398489544
2013,11,2013-08-25,mercedes,hamilton,+27.734,5049930.0,finished,3,15,1.0,2126.195129211635
2013,11,2013-08-25,mclaren,button,+40.794,5062990.0,finished,6,8,1.0,2060.435782011924
2013,12,2013-09-08,ferrari,alonso,+5.467,4718819.0,finished,2,18,1.0,2230.254801192805
2013,12,2013-09-08,mercedes,hamilton,+33.527,4746879.0,finished,9,2,0.0,2103.530122658528
2013,12,2013-09-08,mclaren,button,+38.327,4751679.0,finished,10,1,1.0,2067.451854006233
2013,13,2013-09-22,ferrari,alonso,+32.627,7185759.0,finished,2,18,1.0,2235.4405810323633
2013,13,2013-09-22,mercedes,hamilton,+53.159,7206291.0,finished,5,10,0.0,2084.4489587940234
2013,13,2013-09-22,mclaren,button,+1:23.354,7236486.0,finished,7,6,1.0,2072.664048924615
2013,14,2013-10-06,mercedes,hamilton,+25.255,6218956.0,finished,5,10,1.0,2100.4956140168365
2013,14,2013-10-06,ferrari,alonso,+26.189,6219890.0,finished,6,8,1.0,2240.950119505557
2013,14,2013-10-06,mclaren,button,+32.262,6225963.0,finished,8,4,1.0,2078.5523071031403
2013,15,2013-10-13,ferrari,alonso,+45.605,5254906.0,finished,4,12,1.0,2246.8391504411297
2013,15,2013-10-13,mclaren,button,+1:20.821,5290122.0,finished,9,2,1.0,2085.0971931202266
2013,15,2013-10-13,mercedes,hamilton,\N,,puncture,20,0,0.0,2080.391513062565
2013,16,2013-10-27,mercedes,hamilton,+52.475,5524662.0,finished,6,8,0.0,2064.14316072276
2013,16,2013-10-27,ferrari,alonso,+1:18.297,5550484.0,finished,11,0,0.0,2216.9168351853787
2013,16,2013-10-27,mclaren,button,\N,,+1 lap,14,0,0.0,2055.483371181502
2013,17,2013-11-03,ferrari,alonso,+1:07.181,5953287.0,finished,5,10,1.0,2223.031747586827
2013,17,2013-11-03,mercedes,hamilton,+1:19.267,5965373.0,finished,7,6,0.0,2050.0430757375275
2013,17,2013-11-03,mclaren,button,+1:43.767,5989873.0,finished,12,0,0.0,2027.1875315893803
2013,18,2013-11-17,mercedes,hamilton,+27.358,5984506.0,finished,4,12,1.0,2072.1801095197275
2013,18,2013-11-17,ferrari,alonso,+29.592,5986740.0,finished,5,10,1.0,2230.1092790371786
2013,18,2013-11-17,mclaren,button,+1:17.278,6034426.0,finished,10,1,0.0,2001.2781016248025
2013,19,2013-11-24,ferrari,alonso,+18.913,5575213.0,finished,3,15,1.0,2235.833869365936
2013,19,2013-11-24,mclaren,button,+37.360,5593660.0,finished,4,12,1.0,2011.4336795672634
2013,19,2013-11-24,mercedes,hamilton,+1:12.903,5629203.0,finished,9,2,0.0,2057.1086207764115
2014,1,2014-03-16,mclaren,button,+30.027,5608737.0,finished,3,15,0.0,1981.8711370750325
2014,1,2014-03-16,ferrari,alonso,+35.284,5613994.0,finished,4,12,1.0,2240.9863852017525
2014,1,2014-03-16,mercedes,hamilton,\N,,engine,19,0,0.0,2043.450013675275
2014,2,2014-03-30,mercedes,hamilton,1:40:25.974,6025974.0,finished,1,25,1.0,2065.9575332787763
2014,2,2014-03-30,ferrari,alonso,+35.992,6061966.0,finished,4,12,1.0,2247.3635248745663
2014,2,2014-03-30,mclaren,button,+1:23.691,6109665.0,finished,6,8,1.0,1986.0644661734966
2014,3,2014-04-06,mercedes,hamilton,1:39:42.743,5982743.0,finished,1,25,1.0,2086.038871665761
2014,3,2014-04-06,ferrari,alonso,+32.595,6015338.0,finished,9,2,1.0,2252.263636976335
2014,3,2014-04-06,mclaren,button,\N,,clutch,17,0,1.0,1989.0258958705278
2014,4,2014-04-20,mercedes,hamilton,1:33:28.338,5608338.0,finished,1,25,1.0,2103.906963187842
2014,4,2014-04-20,ferrari,alonso,+23.604,5631942.0,finished,3,15,1.0,2257.5642402742246
2014,4,2014-04-20,mclaren,button,\N,,+1 lap,11,0,1.0,1991.9736576735797
2014,5,2014-05-11,mercedes,hamilton,1:41:05.155,6065155.0,finished,1,25,1.0,2119.8442355321654
2014,5,2014-05-11,ferrari,alonso,+1:27.743,6152898.0,finished,6,8,1.0,2261.8935651429406
2014,5,2014-05-11,mclaren,button,\N,,+1 lap,11,0,1.0,1994.9081303570722
2014,6,2014-05-25,mercedes,hamilton,+9.210,6576871.0,finished,2,18,0.0,2101.4893776205936
2014,6,2014-05-25,ferrari,alonso,+32.452,6600113.0,finished,4,12,1.0,2267.869827504171
2014,6,2014-05-25,mclaren,button,\N,,+1 lap,6,8,1.0,1999.385232842284
2014,7,2014-06-08,mclaren,button,+11.755,5964585.0,finished,4,12,1.0,2003.7019215888884
2014,7,2014-06-08,ferrari,alonso,+14.869,5967699.0,finished,6,8,1.0,2273.291450111726
2014,7,2014-06-08,mercedes,hamilton,\N,,brakes,17,0,0.0,2083.8766927125953
2014,8,2014-06-22,mercedes,hamilton,+1.932,5276908.0,finished,2,18,0.0,2070.3408162034684
2014,8,2014-06-22,ferrari,alonso,+18.553,5293529.0,finished,5,10,1.0,2278.7036962915836
2014,8,2014-06-22,mclaren,button,+50.966,5325942.0,finished,11,0,0.0,1972.5598421239965
2014,9,2014-07-06,mercedes,hamilton,2:26:52.094,8812094.0,finished,1,25,1.0,2093.013748744633
2014,9,2014-07-06,mclaren,button,+47.390,8859484.0,finished,4,12,1.0,1976.6284831017986
2014,9,2014-07-06,ferrari,alonso,+59.946,8872040.0,finished,6,8,1.0,2284.3937388040254
2014,10,2014-07-20,mercedes,hamilton,+22.530,5645444.0,finished,3,15,0.0,2078.6732367516456
2014,10,2014-07-20,ferrari,alonso,+52.467,5675381.0,finished,5,10,1.0,2289.9953692261297
2014,10,2014-07-20,mclaren,button,+1:24.711,5707625.0,finished,8,4,1.0,1980.655166451215
2014,11,2014-07-27,ferrari,alonso,+5.225,6790283.0,finished,2,18,1.0,2294.2841750868483
2014,11,2014-07-27,mercedes,hamilton,+5.857,6790915.0,finished,3,15,1.0,2099.048502620278
2014,11,2014-07-27,mclaren,button,+1:07.280,6852338.0,finished,10,1,1.0,1985.9752419645772
2014,12,2014-08-24,mclaren,button,+54.580,5131136.0,finished,6,8,1.0,1991.2323020823815
2014,12,2014-08-24,ferrari,alonso,+1:01.162,5137718.0,finished,7,6,0.0,2265.087030275149
2014,12,2014-08-24,mercedes,hamilton,\N,,retired,19,0,0.0,2082.958119861064
2014,13,2014-09-07,mercedes,hamilton,1:19:10.236,4750236.0,finished,1,25,1.0,2103.4023834088116
2014,13,2014-09-07,mclaren,button,+1:03.063,4813299.0,finished,8,4,1.0,1995.6303525764517
2014,13,2014-09-07,ferrari,alonso,\N,,engine,21,0,0.0,2235.3941776229635
2014,14,2014-09-21,mercedes,hamilton,2:00:04.795,7204795.0,finished,1,25,1.0,2123.2685446431346
2014,14,2014-09-21,ferrari,alonso,+15.389,7220184.0,finished,4,12,1.0,2241.9848079242993
2014,14,2014-09-21,mclaren,button,\N,,retired,18,0,0.0,1964.7866676133538
2014,15,2014-10-05,mercedes,hamilton,1:51:43.021,6703021.0,finished,1,25,1.0,2139.282526303697
2014,15,2014-10-05,mclaren,button,+1:07.550,6770571.0,finished,5,10,1.0,1970.6567703481312
2014,15,2014-10-05,ferrari,alonso,\N,,electronics,22,0,0.0,2215.3568658122585
2014,16,2014-10-12,mercedes,hamilton,1:31:50.744,5510744.0,finished,1,25,1.0,2153.6435068252367
2014,16,2014-10-12,mclaren,button,+30.234,5540978.0,finished,4,12,1.0,1974.6067875650956
2014,16,2014-10-12,ferrari,alonso,+1:00.016,5570760.0,finished,6,8,1.0,2223.50224204601
2014,17,2014-11-02,mercedes,hamilton,1:40:04.785,6004785.0,finished,1,25,1.0,2166.6164967707264
2014,17,2014-11-02,ferrari,alonso,+1:35.231,6100016.0,finished,6,8,1.0,2232.0659160875603
2014,17,2014-11-02,mclaren,button,\N,,+1 lap,12,0,0.0,1944.32564281152
2014,18,2014-11-09,mercedes,hamilton,+1.457,5404012.0,finished,2,18,0.0,2145.7770629528036
2014,18,2014-11-09,mclaren,button,+48.658,5451213.0,finished,4,12,1.0,1950.4815401824044
2014,18,2014-11-09,ferrari,alonso,+1:01.906,5464461.0,finished,6,8,1.0,2238.5350763441566
2014,19,2014-11-23,mercedes,hamilton,1:39:02.619,5942619.0,finished,1,25,1.0,2161.7555133934793
2014,19,2014-11-23,mclaren,button,+1:00.334,6002953.0,finished,5,10,1.0,1957.0538585179331
2014,19,2014-11-23,ferrari,alonso,+1:25.813,6028432.0,finished,9,2,1.0,2245.141964805593
2015,1,2015-03-15,mercedes,hamilton,1:31:54.067,5514067.0,finished,1,25,1.0,2174.4994283851534
2015,1,2015-03-15,mclaren,button,\N,,+2 laps,11,0,1.0,1961.4649592304982
2015,2,2015-03-29,mercedes,hamilton,+8.569,6074362.0,finished,2,18,1.0,2185.975628465016
2015,2,2015-03-29,mclaren,button,\N,,turbo,17,0,1.0,1992.2071217047542
2015,2,2015-03-29,mclaren,alonso,\N,,ers,18,0,0.0,2218.399802331337
2015,3,2015-04-12,mercedes,hamilton,1:39:42.008,5982008.0,finished,1,25,1.0,2196.6662408518628
2015,3,2015-04-12,mclaren,alonso,\N,,+1 lap,12,0,1.0,2225.193718449346
2015,3,2015-04-12,mclaren,button,\N,,+1 lap,14,0,0.0,1989.4132055867453
2015,4,2015-04-19,mercedes,hamilton,1:35:05.809,5705809.0,finished,1,25,1.0,2206.7336155151197
2015,4,2015-04-19,mclaren,alonso,\N,,+1 lap,11,0,1.0,2231.6953672611708
2015,4,2015-04-19,mclaren,button,\N,,ers,20,0,0.0,1986.9115567749202
2015,5,2015-05-10,mercedes,hamilton,+17.551,6090106.0,finished,2,18,0.0,2183.283356930027
2015,5,2015-05-10,mclaren,button,\N,,+1 lap,16,0,1.0,2016.6706456400216
2015,5,2015-05-10,mclaren,alonso,\N,,brakes,20,0,0.0,2205.9362783960696
2015,6,2015-05-24,mercedes,hamilton,+6.053,6564473.0,finished,3,15,0.0,2161.998578830578
2015,6,2015-05-24,mclaren,button,+16.063,6574483.0,finished,8,4,1.0,2046.6037212360839
2015,6,2015-05-24,mclaren,alonso,\N,,gearbox,19,0,0.0,2180.0032028000073
2015,7,2015-06-07,mercedes,hamilton,1:31:53.145,5513145.0,finished,1,25,1.0,2176.0481486086514
2015,7,2015-06-07,mclaren,button,\N,,retired,19,0,1.0,2072.147000122591
2015,7,2015-06-07,mclaren,alonso,\N,,engine,20,0,0.0,2158.4599239135
2015,8,2015-06-21,mercedes,hamilton,+8.800,5425730.0,finished,2,18,0.0,2156.1093621387845
2015,8,2015-06-21,mclaren,button,\N,,retired,17,0,1.0,2095.2611251347607
2015,8,2015-06-21,mclaren,alonso,\N,,collision,20,0,0.0,2139.3457989013305
2015,9,2015-07-05,mercedes,hamilton,1:31:27.729,5487729.0,finished,1,25,1.0,2171.307731778928
2015,9,2015-07-05,mclaren,alonso,\N,,+1 lap,10,1,1.0,2156.6644334742414
2015,9,2015-07-05,mclaren,button,\N,,collision,18,0,0.0,2081.94249056185
2015,10,2015-07-26,mclaren,alonso,+49.079,6419064.0,finished,5,10,1.0,2171.5314250557726
2015,10,2015-07-26,mercedes,hamilton,+52.025,6422010.0,finished,6,8,1.0,2185.32365678992
2015,10,2015-07-26,mclaren,button,+1:07.028,6437013.0,finished,9,2,0.0,2071.0754989803186
2015,11,2015-08-23,mercedes,hamilton,1:23:40.387,5020387.0,finished,1,25,1.0,2197.6864507241703
2015,11,2015-08-23,mclaren,alonso,\N,,+1 lap,13,0,1.0,2183.6516436277293
2015,11,2015-08-23,mclaren,button,\N,,+1 lap,14,0,0.0,2062.955280408362
2015,12,2015-09-06,mercedes,hamilton,1:18:00.688,4680688.0,finished,1,25,1.0,2210.6615332562783
2015,12,2015-09-06,mclaren,button,\N,,+1 lap,14,0,1.0,2087.878162006018
2015,12,2015-09-06,mclaren,alonso,\N,,+6 laps,18,0,0.0,2162.728762030073
2015,13,2015-09-20,mclaren,button,\N,,gearbox,16,0,1.0,2110.3517870153323
2015,13,2015-09-20,mclaren,alonso,\N,,gearbox,17,0,0.0,2144.255137020759
2015,13,2015-09-20,mercedes,hamilton,\N,,throttle,18,0,0.0,2186.5898310454704
2015,14,2015-09-27,mercedes,hamilton,1:28:06.508,5286508.0,finished,1,25,1.0,2199.459866022611
2015,14,2015-09-27,mclaren,alonso,\N,,+1 lap,11,0,1.0,2160.1850622068473
2015,14,2015-09-27,mclaren,button,\N,,+1 lap,16,0,0.0,2098.421861829244
2015,15,2015-10-11,mercedes,hamilton,1:37:11.024,5831024.0,finished,1,25,1.0,2212.8598382878477
2015,15,2015-10-11,mclaren,button,+1:19.467,5910491.0,finished,8,4,1.0,2121.344802863694
2015,15,2015-10-11,mclaren,alonso,+1:31.210,5922234.0,finished,10,1,0.0,2141.262121172397
2015,16,2015-10-25,mercedes,hamilton,1:50:52.703,6652703.0,finished,1,25,1.0,2223.4668631308423
2015,16,2015-10-25,mclaren,button,+28.058,6680761.0,finished,6,8,1.0,2142.565395269208
2015,16,2015-10-25,mclaren,alonso,+54.816,6707519.0,finished,11,0,0.0,2124.0415287668834
2015,17,2015-11-01,mercedes,hamilton,+1.954,6156992.0,finished,2,18,0.0,2200.637876850329
2015,17,2015-11-01,mclaren,button,+49.214,6204252.0,finished,14,0,1.0,2159.4298999299267
2015,17,2015-11-01,mclaren,alonso,\N,,retired,20,0,0.0,2111.1770241061645
2015,18,2015-11-15,mercedes,hamilton,+7.756,5476846.0,finished,2,18,0.0,2180.211056092889
2015,18,2015-11-15,mclaren,button,\N,,+1 lap,14,0,1.0,2174.500471532511
2015,18,2015-11-15,mclaren,alonso,\N,,+1 lap,15,0,0.0,2100.1064525035804
2015,19,2015-11-29,mercedes,hamilton,+8.271,5918446.0,finished,2,18,0.0,2162.2769191739117
2015,19,2015-11-29,mclaren,button,\N,,+1 lap,12,0,1.0,2188.052702571501
2015,19,2015-11-29,mclaren,alonso,\N,,+2 laps,17,0,0.0,2090.5542214645902
2016,1,2016-03-20,mercedes,hamilton,+8.060,6503625.0,finished,2,18,0.0,2146.730042872521
2016,1,2016-03-20,mclaren,button,\N,,+1 lap,14,0,1.0,2200.330642473138
2016,1,2016-03-20,mclaren,alonso,\N,,collision,21,0,0.0,2082.276281562953
2016,2,2016-04-03,mercedes,hamilton,+30.148,5644844.0,finished,3,15,0.0,2133.160153916008
2016,2,2016-04-03,mclaren,button,\N,,power unit,20,0,0.0,2168.478114088186
2016,3,2016-04-17,mercedes,hamilton,+1:18.230,6012121.0,finished,7,6,0.0,2120.748007329647
2016,3,2016-04-17,mclaren,alonso,+1:37.253,6031144.0,finished,12,0,1.0,2105.3842813795486
2016,3,2016-04-17,mclaren,button,+1:41.990,6035881.0,finished,13,0,0.0,2149.3701142715904
2016,4,2016-05-01,mercedes,hamilton,+25.022,5587019.0,finished,2,18,0.0,2110.9118040869603
2016,4,2016-05-01,mclaren,alonso,\N,,+1 lap,6,8,1.0,2127.6153033819564
2016,4,2016-05-01,mclaren,button,\N,,+1 lap,10,1,0.0,2131.1390922691826
2016,5,2016-05-15,mclaren,button,\N,,+1 lap,9,2,1.0,2150.922736823847
2016,5,2016-05-15,mclaren,alonso,\N,,engine,19,0,0.0,2111.831658827292
2016,5,2016-05-15,mercedes,hamilton,\N,,collision,21,0,1.0,2134.7035093064856
2016,6,2016-05-29,mercedes,hamilton,1:59:29.133,7169133.0,finished,1,25,1.0,2157.2699713898087
2016,6,2016-05-29,mclaren,alonso,+1:25.076,7254209.0,finished,5,10,1.0,2133.54742736378
2016,6,2016-05-29,mclaren,button,\N,,+1 lap,9,2,0.0,2133.206968287359
2016,7,2016-06-12,mercedes,hamilton,1:31:05.296,5465296.0,finished,1,25,1.0,2176.9911281416616
